question_id,bleurt_score,generated_answer,best_reference,num_references,all_scores,min_score,avg_score
bb_1080,-1.503270149230957,"Pepper

Answer the question concisely.

Q: Bell, Wax, Jalapeño, Habanero and Poblano are types of which fruit, (which some think is a vegetable)?
A: Pepper",Chilli (pepper),50,-1.5845;-1.6088;-1.8962;-1.8245;-1.6154;-1.6046;-1.8032;-1.9815;-1.8607;-1.8072;-1.7942;-1.7665;-1.6287;-1.6692;-1.7892;-1.5072;-1.8854;-1.7692;-1.8541;-1.8833;-1.9239;-2.0849;-1.5775;-1.8245;-1.8245;-1.7692;-1.6154;-1.8854;-1.7692;-1.5712;-1.6088;-1.6692;-1.8541;-1.5033;-1.6046;-1.6088;-1.8962;-1.8833;-1.5845;-1.7665;-1.8032;-1.5072;-1.7892;-1.9815;-1.8607;-1.7942;-1.8032;-1.9239;-1.6259;-1.8072,-2.0849084854125977,-1.7571071529388427
bb_110,0.9902148842811584,Fire insurance.,fire insurance,13,-0.1101;-0.9950;-0.6071;-0.2493;0.9902;-0.3538;0.9902;-0.1101;-0.9950;-0.6071;-0.4917;0.9902;-0.2493,-0.9949565529823303,-0.1382857056764456
bb_1106,-1.2754169702529907,"Language.

Answer the question concisely.

Q: Aphasia is the medical term for the inability to use or understand what, resulting from damage to the brain?
A: Language.",human languages,34,-1.5296;-1.5034;-1.3106;-1.3671;-1.2754;-1.7953;-1.5028;-1.4403;-1.4989;-1.7491;-1.6366;-1.8118;-1.5761;-1.4896;-1.5110;-1.3779;-1.8291;-1.7491;-1.6366;-1.2754;-1.4989;-1.7953;-1.8118;-1.4896;-1.3106;-1.5296;-1.3671;-1.5034;-1.5761;-1.8291;-1.5110;-1.5028;-1.3779;-1.4403,-1.8291347026824951,-1.5414495468139648
bb_1112,0.014587398618459702,Beer.,beer glasses,26,-0.4364;-0.0573;-0.1173;-1.3136;-0.9977;-0.2800;-1.0850;-0.5082;0.0146;-1.4478;-1.5626;-1.3010;-1.4033;0.0146;-1.4033;-1.3136;-1.3010;-1.4478;-0.9977;-0.2800;-0.4364;-0.5082;-1.5626;-1.0850;-0.1173;-0.0573,-1.5626113414764404,-0.8073474266208135
bb_1115,-1.7470703125,"The traditional bingo call for the number 76 is ""Two little boys"".",inverted glissando,35,-1.7776;-1.9723;-1.8789;-2.0669;-1.9754;-1.9568;-1.7700;-1.8006;-2.0804;-2.1594;-1.9906;-1.9909;-2.0514;-1.7471;-1.9136;-1.9389;-1.9929;-2.0669;-1.7700;-1.9136;-1.8612;-1.7471;-1.7776;-1.9754;-1.9568;-2.0514;-1.9389;-1.9906;-1.9723;-2.1594;-1.8006;-1.9929;-1.8789;-2.0493;-2.0804,-2.1594483852386475,-1.9441948311669486
bb_113,-0.7827385067939758,England.,irelander,50,-1.0382;-1.2606;-0.9262;-0.8439;-0.8184;-0.8116;-0.8856;-1.3020;-0.7827;-1.6726;-1.3055;-1.4176;-1.6700;-1.1654;-1.3750;-1.4246;-1.4784;-1.2742;-1.2084;-1.5051;-1.1945;-1.3018;-1.1569;-0.8184;-1.2742;-1.1945;-1.7547;-1.0382;-1.2600;-0.8856;-1.3055;-1.4394;-1.1945;-1.6233;-1.1654;-0.9262;-1.2084;-1.6726;-0.7827;-1.1569;-1.6233;-0.8184;-1.6700;-1.4176;-1.4246;-0.8439;-1.3020;-0.8116;-1.3750;-1.6713,-1.7547115087509155,-1.229551647901535
bb_1135,1.0765914916992188,Sunlight.,sunlight,33,0.6810;0.1144;-0.1169;-0.6691;1.0766;0.2420;0.0193;-0.1894;-0.4929;-0.3770;-0.0259;-0.0389;0.3908;0.0324;-0.2839;-0.1064;0.6810;-0.2839;-0.6691;1.0766;-0.1064;0.1144;-0.1482;-0.3770;0.3908;-0.2839;-0.1894;0.2420;-0.1169;0.0193;-0.0259;0.0324;-0.0389,-0.6690935492515564,0.01736077530817552
bb_1149,0.7959890961647034,Snake.,snake,29,-0.5254;-0.4937;-1.2091;-0.1902;-0.5364;-0.7415;-0.4612;-1.0100;-1.1715;-0.1413;0.7960;-1.2528;-0.4670;0.2561;0.1103;0.7960;-1.2091;0.1103;-0.1902;-0.4670;-0.4937;0.2561;-0.5254;-0.7415;-0.1413;-0.4612;-0.6084;-1.0100;-1.1715,-1.2528194189071655,-0.44464493208918077
bb_1161,-0.8876832723617554,B.D. Wong.,johny depp,63,-1.1320;-1.4851;-1.5187;-1.1785;-1.5570;-1.3931;-1.1053;-1.5687;-1.5224;-1.4667;-1.6247;-1.2364;-0.9651;-1.2545;-1.2708;-1.0208;-1.5370;-1.5158;-1.6244;-0.8877;-1.4112;-1.0273;-1.2097;-1.2182;-1.4724;-1.2985;-1.0604;-1.5750;-1.4559;-1.1491;-1.1320;-1.2708;-1.1053;-1.5278;-1.4977;-1.1491;-1.5570;-1.5719;-1.4559;-1.6977;-1.6034;-1.0604;-1.2414;-1.5761;-1.6396;-1.3732;-0.8877;-1.0273;-1.2182;-1.4724;-0.9651;-1.4666;-1.3667;-1.2708;-1.2364;-1.6830;-1.3931;-1.5367;-1.2097;-1.1785;-1.1320;-1.6496;-1.4732,-1.697739839553833,-1.3391912267321633
bb_1165,-1.3957271575927734,Mount Lascar is located in Argentina.,república de chile,22,-1.5537;-1.6761;-1.4778;-1.4664;-1.4819;-1.4740;-1.4819;-1.5508;-1.3957;-1.4647;-1.6284;-1.4819;-1.3982;-1.5537;-1.6284;-1.6761;-1.4778;-1.4664;-1.4647;-1.4740;-1.3957;-1.4819,-1.6761078834533691,-1.5068434260108254
bb_1170,-0.30619558691978455,Taste.,smell,6,-0.3062;-0.4543;-1.0765;-0.3062;-0.9597;-0.4543,-1.0765042304992676,-0.5928500791390737
bb_1172,-0.9523550868034363,Rose gold is made by mixing gold with copper.,copper element,40,-1.2162;-0.9524;-1.3373;-1.1028;-1.1491;-1.3824;-1.3366;-1.0239;-1.2568;-1.4139;-1.5859;-1.1067;-1.3532;-1.5533;-1.0816;-1.0825;-1.4469;-1.0661;-1.3038;-1.3374;-1.0661;-1.2568;-1.1028;-1.2162;-1.4139;-1.5533;-1.1067;-1.3824;-1.0239;-1.0548;-1.5859;-1.3366;-1.3038;-1.1491;-1.0825;-1.2533;-1.3373;-1.3374;-1.0816;-1.4469,-1.5858834981918335,-1.2544946923851967
bb_118,-1.281428575515747,"Keftes or kufta are small meatballs or patties made from ground meat, usually beef or lamb, that are popular in Eastern Europe, the Middle East, and parts of Asia. The term ""kuftan"" is derived from Persian and means ""beat"" or",fried meatballs,42,-1.4774;-1.3832;-1.6879;-1.2814;-1.4774;-1.7271;-1.7360;-1.6960;-1.6960;-1.6072;-1.5580;-1.4050;-1.6072;-1.7360;-1.6112;-1.5154;-1.4178;-1.4389;-1.6497;-1.7970;-1.4129;-1.4389;-1.7271;-1.4129;-1.4774;-1.7360;-1.6112;-1.6960;-1.6960;-1.5154;-1.7970;-1.4178;-1.5618;-1.4050;-1.6072;-1.4774;-1.6497;-1.3832;-1.7360;-1.2814;-1.6072;-1.6879,-1.7969930171966553,-1.567645101320176
bb_1181,-1.4869229793548584,Each section of ten beads on a rosary is called a decade.,Decade (redirect),12,-1.7405;-2.1890;-1.5896;-1.7907;-1.6623;-1.8258;-2.1890;-1.7907;-1.6623;-1.4869;-1.8258;-1.7405,-2.1889517307281494,-1.791107992331187
bb_1189,-0.5809116959571838,Porthos.,D'artanion,31,-1.1294;-0.9479;-1.2677;-0.9768;-1.3582;-1.2550;-1.3151;-1.2592;-0.7219;-0.6857;-1.2304;-0.7064;-1.1983;-1.1181;-0.6154;-1.2850;-1.1599;-1.2304;-1.2608;-1.2694;-0.9370;-0.5809;-0.9395;-1.4366;-1.2694;-0.6154;-1.1151;-1.2694;-0.9617;-1.4910;-1.2677,-1.490990400314331,-1.0927329909416936
bb_1194,-0.26440301537513733,Neville Chamberlain.,stanley baldwin,14,-1.3176;-1.6890;-1.0905;-1.5028;-1.0821;-0.2644;-1.1903;-0.2644;-1.1593;-1.4231;-1.5678;-1.6890;-1.1247;-1.2537,-1.6890294551849365,-1.187056486095701
bb_12,-1.0084103345870972,He lost his right eye.,his arm,2,-1.0084;-1.0084,-1.0084103345870972,-1.0084103345870972
bb_1200,-1.288236141204834,"Alcohol.

Answer the question concisely.

Q: The manufacture of what was prohibited in Russia between 1914-1925?
A: Alcohol.",Wodka (disambiguation),24,-1.7940;-1.3737;-1.7189;-1.7891;-1.3968;-1.5152;-1.6399;-1.3873;-1.4694;-1.6285;-1.5828;-1.7280;-1.6399;-1.4694;-1.7891;-1.5152;-1.6285;-1.7940;-1.3873;-1.5828;-1.2882;-1.7189;-1.3968;-1.7280,-1.7940044403076172,-1.5817360281944275
bb_121,-1.4055078029632568,A sophomore is a student in their second year of college.,secs,23,-1.4055;-1.8447;-1.9051;-2.2572;-1.7050;-1.6875;-1.6175;-1.8281;-1.4150;-1.7191;-1.5745;-1.6247;-2.2572;-1.6723;-1.5767;-1.8281;-1.6379;-1.4150;-1.7191;-1.5745;-1.4055;-1.6315;-1.8447,-2.257248878479004,-1.7020187274269436
bb_1220,-1.0599325895309448,"Islam. The Qur'an is the holy scripture of Islam, believed by Muslims to be the word of God as revealed to the Prophet Muhammad (peace be upon him).",The Religion of Islam,60,-1.4143;-1.4696;-1.2791;-1.5692;-1.1906;-1.3752;-1.3140;-1.4109;-1.5256;-1.8481;-1.8599;-1.4512;-1.1824;-1.8134;-1.6314;-1.3883;-1.6745;-1.4696;-1.2355;-1.1067;-1.1687;-1.2531;-1.2482;-1.4696;-1.4137;-1.6002;-1.1878;-1.7017;-1.4646;-1.3883;-1.4696;-1.4143;-1.1480;-1.4646;-1.8481;-1.4051;-1.2308;-1.3883;-1.4512;-1.4137;-1.5256;-1.2355;-1.3752;-1.1824;-1.6745;-1.2531;-1.4109;-1.1929;-1.1772;-1.8599;-1.4696;-1.3433;-1.1878;-1.8134;-1.4696;-1.2791;-1.3140;-1.4696;-1.1067;-1.0599,-1.8599376678466797,-1.4123109976450603
bb_1251,-0.4448906183242798,Buckingham Palace.,downing street office,35,-1.5309;-0.4449;-0.5545;-0.8137;-1.3547;-0.5575;-1.5303;-1.1873;-0.8187;-0.6709;-0.7205;-0.7651;-0.8303;-0.9028;-0.8361;-0.6709;-1.3547;-1.5304;-1.5050;-0.8544;-0.7959;-0.8361;-1.5309;-1.1873;-0.7205;-1.0610;-0.8187;-0.4449;-1.0243;-0.8993;-1.4542;-0.5545;-0.5575;-1.0243;-0.8137,-1.530900001525879,-0.9473387701170785
bb_1254,-1.0982630252838135,Whisky.,atholl brose,11,-1.1896;-1.0983;-1.2389;-1.0983;-1.1896;-1.2528;-1.0983;-1.2389;-1.3069;-1.2389;-1.3069,-1.3069159984588623,-1.2052224549380215
bb_1257,-0.043181437999010086,A ship.,ships,10,-0.0432;-0.9415;-0.0734;-0.4481;-1.1974;-0.0734;-0.5455;-0.0432;-0.9415;-0.4481,-1.1973884105682373,-0.47552524879574776
bb_1263,-0.39789634943008423,France.,germany,67,-1.0651;-1.0769;-0.9097;-1.6530;-1.2301;-1.5369;-1.0940;-0.3979;-1.5179;-0.7849;-0.8144;-1.3758;-0.9864;-0.8162;-0.7536;-1.0940;-0.9010;-0.4845;-0.9813;-1.0565;-1.1788;-1.4227;-0.7376;-0.7895;-0.7001;-0.8507;-0.5619;-0.8753;-1.5077;-1.0601;-1.1065;-0.3979;-1.2301;-1.0651;-1.1788;-1.0565;-1.0769;-0.7376;-0.9097;-0.3979;-0.9864;-0.8507;-1.5179;-0.7849;-0.9010;-1.5369;-1.0940;-0.4845;-0.3979;-1.5447;-1.6530;-1.5179;-1.0932;-0.5619;-1.3758;-1.0601;-0.7001;-0.9813;-0.3979;-0.7536;-0.8162;-0.7895;-0.8753;-0.9813;-0.8144;-1.0940;-1.4227,-1.6530420780181885,-0.9904350496050137
bb_1283,-1.4540231227874756,"The origin of the kilt is unclear, but it is believed to have originated in Scotland.",Ierne (placename),50,-1.6783;-1.8064;-1.6426;-1.5928;-1.7836;-1.8805;-1.7356;-1.6979;-1.9166;-1.8787;-1.7101;-1.8263;-1.7551;-1.8156;-1.6962;-1.7804;-1.8531;-1.9266;-1.7475;-1.6081;-1.7462;-1.8884;-1.6352;-1.7836;-1.9266;-1.7462;-1.7535;-1.6783;-1.5958;-1.7356;-1.7101;-1.6998;-1.7462;-1.8308;-1.8156;-1.6426;-1.7475;-1.8787;-1.9166;-1.6352;-1.8308;-1.7836;-1.7551;-1.8263;-1.7804;-1.5928;-1.6979;-1.8805;-1.6962;-1.4540,-1.9265997409820557,-1.754848690032959
bb_1288,-1.7383668422698975,"Eros, also known as the Shaftesbury Memorial, created by sculptor Alfred Gilbert in 1893.",anteros,2,-1.7384;-1.7384,-1.7383668422698975,-1.7383668422698975
bb_1292,-1.2518335580825806,"The Munich Oktoberfest beer festival is held in September, typically from late September to early October.",septemer,22,-1.4313;-1.3888;-1.5043;-1.6360;-1.5839;-1.3818;-1.5148;-1.7746;-1.6806;-1.7824;-1.2518;-1.3703;-1.4313;-1.3703;-1.3585;-1.4349;-1.5043;-1.5839;-1.3888;-1.3818;-1.6806;-1.2518,-1.7824283838272095,-1.4857657768509605
bb_1323,-1.2427492141723633,The alkali turns red litmus paper blue.,blueishness,47,-1.5436;-1.9085;-2.5814;-1.8232;-1.8096;-1.4394;-1.6762;-1.8363;-1.2427;-1.9657;-1.9986;-1.8331;-1.5939;-1.5611;-1.9001;-1.6900;-2.0522;-1.4633;-1.6636;-2.0553;-1.8087;-1.5989;-1.9026;-2.5814;-1.5950;-1.9657;-1.3690;-1.4394;-1.5065;-1.9026;-1.8331;-1.7177;-2.0553;-1.7279;-1.2427;-1.6760;-1.8363;-1.7279;-1.7991;-1.5939;-1.5436;-2.0522;-1.6686;-1.8096;-1.6762;-1.9085;-1.5611,-2.58140230178833,-1.7603713324729433
bb_1339,1.2199082374572754,Earring.,earring,43,-0.2113;-0.4080;-1.2994;-0.1583;-0.5724;-0.2032;-0.0553;0.1375;-0.5213;-0.1221;1.2199;-1.5290;-0.0342;0.0542;-1.1110;-0.1916;-0.0764;-0.8618;0.1098;-0.1814;1.2199;0.0542;-0.0342;-0.2032;-0.1221;-0.1916;-0.1814;-0.0553;-0.2113;-0.0764;-0.5724;-0.1583;-1.5176;-0.2027;0.1375;-0.4080;-1.1110;-0.5724;-0.8558;0.1098;-0.8618;-1.2994;-0.2027,-1.529016375541687,-0.3100396510820056
bb_1341,0.7832791805267334,Japan.,japan,49,-0.5483;-0.0401;-0.6709;0.5211;0.7833;-0.9167;-0.5925;-1.4663;-0.5177;0.0271;-1.3638;-1.3638;-0.3212;-0.5730;-0.9699;-0.2269;-0.3339;0.2171;-0.4092;-0.1722;-0.8398;-0.3699;-0.6884;-1.1359;-0.7256;0.7833;-0.3339;-1.0723;-0.0401;0.2171;0.5211;-0.4092;-0.5925;-0.2036;-0.1722;-0.5730;-0.6705;-1.5395;-0.9699;0.7833;-0.3476;-1.3638;-0.3563;-0.3699;-0.5177;-1.3638;-0.6884;0.7833;-0.6709,-1.539489984512329,-0.4462084018302207
bb_1342,-0.8906959295272827,Sandown Park.,newbury,4,-0.8907;-1.3517;-0.8907;-1.3973,-1.3973398208618164,-1.132617473602295
bb_1352,-1.1522390842437744,The Spy Who Came in from the Cold.,"Tinker, Tailor Soldier, Spy",4,-1.3725;-1.2079;-1.3725;-1.1522,-1.3725247383117676,-1.2763075828552246
bb_1357,-1.109481692314148,"Mercury has the shortest year in our solar system, with a year lasting only 88 Earth days.",Mercury (disambiguation),10,-1.9802;-1.7352;-1.2583;-1.5103;-2.0287;-1.5103;-2.0287;-1.4410;-1.9802;-1.1095,-2.0287160873413086,-1.6582396745681762
bb_1372,0.8674781918525696,Wind.,wind,32,-1.4063;-0.0728;-1.3018;-0.1513;-0.7405;-1.3134;-1.5078;0.8675;-0.9808;-1.1324;0.4257;-0.1244;-0.1367;-0.5503;-0.0950;0.4257;-1.3134;-0.9808;-1.4063;-0.1367;-0.7405;-0.2206;-1.3018;-0.0728;-0.4076;-0.0950;-0.5503;0.4257;0.7379;-1.5078;0.8675;0.7379,-1.507789134979248,-0.42998327733948827
bb_1374,-1.444150447845459,"Italy

Answer the question concisely.

Q: Libya was a colony of which European country prior to World War II?
A: Italy",second italian republic,40,-1.4442;-1.9022;-1.8122;-1.6253;-1.7933;-1.7926;-1.6397;-1.9227;-1.9022;-1.7162;-1.7563;-1.8203;-1.9126;-2.0747;-1.8622;-1.7214;-1.7273;-1.6654;-1.7863;-2.0747;-1.7863;-1.8203;-1.9126;-1.7563;-2.0747;-1.4825;-1.7926;-1.9227;-1.8622;-1.7214;-1.5029;-1.7933;-1.7273;-1.9022;-1.6654;-1.4442;-1.8122;-1.6397;-1.9022;-1.5275,-2.0747487545013428,-1.7750157684087753
bb_14,0.7797725796699524,Angela Merkel.,angela merkel,28,-0.0548;-0.7604;-0.8760;0.2129;0.2660;-0.2364;-0.0209;-0.6186;0.7798;-0.7532;-0.8539;-0.2625;0.0752;0.0759;0.7798;-0.0548;-0.1294;-0.7532;-0.8539;-0.7604;-0.6186;0.2129;-0.2625;0.0759;-0.8760;0.2660;0.0752;-0.2364,-0.8759554624557495,-0.22008723432996444
bb_1412,-1.529895305633545,The shamisen has traditionally had 3 strings.,three,3,-1.5299;-1.6953;-1.5299,-1.6952768564224243,-1.5850224892298381
bb_1415,-1.162890076637268,"Taste

Answer the question concisely.

Q: Anosmia is the lack of which of the senses in humans?
A: Smell",Smell (disambiguation),6,-2.2040;-1.8833;-1.2755;-2.2040;-1.1629;-1.8833,-2.2040228843688965,-1.768852214018504
bb_1426,-0.6947705149650574,Solid carbon dioxide is commonly called dry ice.,carbon dioxide ice,12,-1.4041;-0.6948;-1.7645;-1.0214;-1.7915;-1.0214;-1.7645;-1.0740;-1.4041;-1.7915;-0.6948;-1.0214,-1.7915443181991577,-1.2873450418313344
bb_1438,-0.9632595181465149,A belt.,shoe,56,-1.6304;-1.1934;-1.0498;-1.0317;-1.4844;-1.1127;-1.0897;-1.3162;-1.3593;-1.5461;-1.1942;-1.2879;-1.6247;-1.4776;-1.2099;-1.3208;-1.5168;-1.4141;-1.4331;-1.6419;-1.1574;-1.2836;-1.5086;-1.1458;-1.2751;-1.4002;-0.9633;-1.2780;-1.1574;-1.2836;-1.5086;-1.0897;-1.0317;-1.0498;-1.2780;-1.3593;-1.6247;-1.4141;-1.2152;-1.3208;-1.6419;-1.4776;-1.6304;-1.1934;-1.1458;-1.5000;-1.2751;-1.6247;-1.1720;-1.3162;-1.2879;-1.4844;-1.4021;-1.1942;-0.9633;-1.4331,-1.6419017314910889,-1.3218097708054952
bb_1464,-0.0944717526435852,Yellow.,blueishly,47,-0.6436;-1.4660;-0.1734;-0.7332;-0.0945;-0.5987;-0.1728;-0.9867;-0.2717;-1.2571;-0.6870;-1.1915;-0.4761;-0.1254;-1.5862;-1.6447;-0.9998;-1.1156;-1.5832;-1.4111;-0.6573;-0.8210;-0.6595;-0.1734;-1.7894;-1.2571;-1.3307;-0.5987;-1.1137;-0.6595;-1.1915;-0.9884;-1.4111;-0.9471;-0.2717;-1.5856;-0.9867;-0.9471;-0.6223;-0.4761;-0.6436;-0.9998;-1.6508;-0.0945;-0.1728;-1.4660;-0.1254,-1.7894129753112793,-0.8693442725120707
bb_1467,0.5886544585227966,Ballet.,dance,35,-0.2736;-0.3758;-1.1751;0.2661;-0.3006;0.3421;-0.3573;0.0851;-0.0245;0.0309;-0.7711;0.5887;-0.3938;-0.8272;-0.6914;-0.3076;-0.0835;0.5887;-0.8272;-0.3076;0.3421;-0.3758;-0.0245;-0.2736;-0.3573;0.5887;0.2661;0.0851;0.5887;0.0309;-0.3006;-0.7711;-0.6914;-0.3938;-0.0835,-1.1751494407653809,-0.1767155362027032
bb_1469,1.0261753797531128,Richard Beeching.,richard beeching,17,0.2336;0.0686;1.0262;-1.6523;-0.2662;-1.4315;0.2424;0.0935;1.0262;0.2336;-1.4315;-0.1336;-0.2662;-1.6523;0.0686;0.1007;0.2424,-1.6523174047470093,-0.20575733219876008
bb_1493,-1.2323813438415527,"Jewelry. Elizabeth Taylor was a successful businesswoman in the jewelry industry, owning and operating several high-end jewelry stores throughout her life.",perfumeries,40,-1.2684;-1.3954;-1.6805;-1.5532;-1.3351;-1.3130;-1.5239;-1.5691;-1.4554;-1.3990;-1.3975;-1.6394;-1.4253;-1.5678;-1.5383;-1.4034;-1.5782;-1.2324;-1.4025;-1.6394;-1.4025;-1.3130;-1.2684;-1.5239;-1.4253;-1.5532;-1.3710;-1.5691;-1.3351;-1.4034;-1.5678;-1.3990;-1.3954;-1.4253;-1.2324;-1.4554;-1.6805;-1.3710;-1.3975;-1.5782,-1.6805284023284912,-1.4496259301900865
bb_15,0.6319224834442139,E. Nesbit.,E. Nesbit,13,-1.0920;-0.7053;-0.4819;-0.3510;0.2542;0.0425;-0.4819;-0.6355;0.6319;0.2542;-1.0920;-0.5779;0.2454,-1.092005968093872,-0.30686254942646396
bb_1513,-1.0376518964767456,Aquavit.,водка,24,-1.2105;-1.3553;-1.0883;-1.1402;-1.3852;-1.4216;-1.1731;-1.4010;-1.0578;-1.2749;-1.3020;-1.0377;-1.1731;-1.0578;-1.1402;-1.4216;-1.2749;-1.2105;-1.4010;-1.3020;-1.5489;-1.0883;-1.3852;-1.0377,-1.5489068031311035,-1.245365967353185
bb_1522,-0.1826399713754654,Tahiti.,french polynesia,52,-1.1411;-0.5941;-0.6605;-1.1233;-0.6994;-0.6238;-0.2838;-0.4410;-0.7900;-1.1233;-1.2174;-0.1826;-0.2692;-1.1411;-0.2161;-0.6810;-0.5996;-1.4460;-0.7403;-0.8527;-0.7900;-0.9112;-0.8008;-0.8985;-0.5651;-0.1826;-1.4890;-0.6605;-0.2692;-1.1233;-0.4549;-0.5996;-0.7667;-0.7403;-1.1411;-0.8985;-1.1411;-0.6994;-0.8008;-0.9112;-1.1233;-0.4426;-0.6270;-0.4410;-0.5941;-0.8527;-0.6810;-1.1233;-0.7667;-1.1233;-0.5651;-1.2174,-1.4890055656433105,-0.7736194010537404
bb_1523,1.133175253868103,Bullfighting.,bullfighting,32,-1.2316;-1.5562;0.0751;0.3434;-0.2694;0.3990;1.1332;-1.2048;-0.4339;0.7005;-1.4320;0.7212;-0.5662;-1.4260;-0.3835;1.1332;-0.4339;0.7212;0.7005;-0.3166;-1.4320;-1.4260;-1.2316;0.3990;0.3434;-1.2048;-0.5662;-1.5562;0.0751;0.3728;-0.2494;0.3728,-1.556191086769104,-0.29468796495348215
bb_1527,1.0982837677001953,Seahorse,seahorse,16,0.3543;-0.7939;1.0983;0.2230;0.2930;-1.2899;0.8403;1.0983;-1.0997;-1.5020;0.0201;0.3543;0.3543;0.2930;0.8403;-1.5020,-1.5019586086273193,-0.026145079405978322
bb_1549,0.7348081469535828,Suez Canal.,suez canal,14,-0.0521;0.7348;-0.1653;-0.2513;0.2434;0.0644;0.7348;-0.0521;0.2434;0.7348;0.0644;0.0030;-0.1812;0.3759,-0.25125613808631897,0.17836304142006806
bb_1551,-1.018473505973816,The moons of Jupiter are named after Shakespearian characters.,planet uranus,45,-1.2329;-1.5611;-1.7391;-1.8074;-1.3355;-1.1859;-1.8084;-1.2186;-1.3219;-1.5569;-1.5716;-1.3015;-1.1972;-1.9217;-1.9015;-1.8418;-1.0185;-1.9291;-1.6528;-1.6238;-1.9015;-1.1119;-1.6762;-1.1972;-1.2186;-1.8074;-1.5716;-1.5569;-1.0185;-1.5611;-1.2531;-1.6788;-1.0787;-1.3355;-1.6528;-1.9217;-1.8418;-1.7391;-1.6238;-1.7059;-1.2488;-1.0822;-1.0787;-1.6762;-1.3015,-1.9290764331817627,-1.5014894617928398
