question_id,bleurt_score
bb_1767,0.4958174228668213
bb_1768,0.3467593193054199
bb_1774,0.3550349473953247
bb_1777,0.5982541441917419
bb_1780,0.41350674629211426
bb_1788,0.44021105766296387
bb_1793,0.3222885727882385
bb_1824,0.3422768712043762
bb_1833,0.28019505739212036
bb_1848,0.932354748249054
bb_1870,0.38785672187805176
bb_1886,0.45802682638168335
bb_190,0.27457737922668457
bb_1916,0.594122052192688
bb_1935,0.3785613775253296
bb_1937,0.3568751811981201
bb_196,0.34444302320480347
bb_1960,0.2655080258846283
bb_1964,0.3627496659755707
bb_1967,0.8402709364891052
bb_198,0.2886195778846741
bb_1982,0.3976222276687622
bb_1997,0.32252469658851624
bb_2,0.24272555112838745
bb_20,0.36512675881385803
bb_200,0.12395358085632324
bb_2013,0.3788883686065674
bb_2014,0.37839972972869873
bb_2015,0.15879490971565247
bb_2017,0.26345860958099365
bb_2025,0.4874785542488098
bb_2054,0.3691055178642273
bb_2094,0.2967149615287781
bb_2115,0.40227335691452026
bb_2117,0.2995060086250305
bb_2127,0.7180377840995789
bb_2130,0.2050897628068924
bb_2139,0.22234395146369934
bb_2142,0.2398301064968109
bb_2153,0.32461053133010864
bb_2158,0.12655463814735413
bb_216,0.3565175533294678
bb_2174,0.39147305488586426
bb_2192,0.43319302797317505
bb_2238,0.5537328124046326
bb_2245,0.341511994600296
bb_2256,0.406358540058136
bb_2266,0.5513161420822144
bb_2267,0.34852248430252075
bb_2269,0.4020903706550598
bb_2276,0.4090309143066406
bb_2321,0.3039158582687378
bb_2323,0.4665480852127075
bb_2326,0.4261418581008911
bb_2330,0.47645890712738037
bb_2337,0.5566801428794861
bb_2383,0.38937610387802124
bb_2406,0.26021522283554077
bb_2435,0.2985919713973999
bb_2489,0.1604364663362503
bb_2494,0.27691590785980225
bb_2522,0.17556685209274292
bb_2541,0.3306754231452942
bb_2552,0.08401456475257874
bb_2560,0.31436219811439514
bb_2563,0.1204395443201065
bb_2568,0.46317458152770996
bb_2572,0.34545961022377014
bb_2576,0.20880688726902008
bb_2583,0.29269886016845703
bb_2616,0.479422390460968
bb_2627,0.46135157346725464
bb_2636,0.2874470055103302
bb_2650,0.3586874008178711
bb_2661,0.35612404346466064
bb_2689,0.4159035086631775
bb_2691,0.3192750811576843
bb_2697,0.2685266137123108
bb_2710,0.29212623834609985
bb_2713,0.1956806778907776
bb_2727,0.3583714962005615
bb_2748,0.7090123295783997
bb_2764,0.18960751593112946
bb_2772,0.44694334268569946
bb_2778,0.461545467376709
bb_2807,0.16294711828231812
bb_2826,0.498418390750885
bb_2831,0.2723020315170288
bb_2843,0.33229315280914307
bb_285,0.535103440284729
bb_2852,0.15617845952510834
bb_2854,0.3329489231109619
bb_2855,0.33946460485458374
bb_2858,0.2731740474700928
bb_2862,0.2597804069519043
bb_2863,0.5004589557647705
bb_2866,0.3602149188518524
bb_2899,0.3836289644241333
bb_291,0.44447213411331177
bb_2920,0.5509573817253113
bb_2923,0.428264319896698
bb_2929,0.3037596344947815
bb_2939,0.4762997031211853
bb_2952,0.19309957325458527
bb_297,0.33679133653640747
bb_2997,0.13218875229358673
bb_3006,0.4638279676437378
bb_303,0.2581995129585266
bb_3033,0.31473302841186523
bb_3038,0.2145691215991974
bb_3041,0.1496374011039734
bb_3056,0.1211983934044838
bb_3108,0.48314470052719116
bb_3128,0.29494038224220276
bb_3143,0.4664055109024048
bb_3148,0.2623741626739502
bb_3171,0.3422141671180725
bb_319,0.17489373683929443
bb_3197,0.542073667049408
bb_320,0.30251094698905945
bb_3208,0.33059293031692505
bb_3219,0.3763733506202698
bb_3228,0.26042696833610535
bb_3235,0.5649461150169373
bb_3250,0.771740734577179
bb_3263,0.2663474678993225
bb_327,0.3793450593948364
bb_3277,0.3146519064903259
bb_3281,0.1979707032442093
bb_3301,0.3381502032279968
bb_3316,0.30177175998687744
bb_3332,0.15000736713409424
bb_3355,0.13741475343704224
bb_3356,0.46233123540878296
bb_3376,0.22119735181331635
bb_338,0.46734005212783813
bb_3384,0.31944119930267334
bb_3398,0.36581045389175415
bb_3413,0.3550172448158264
bb_3423,0.24741657078266144
bb_3440,0.38136446475982666
bb_3448,0.31364643573760986
bb_3465,0.3233035206794739
bb_3474,0.4088723063468933
bb_3496,0.6851093173027039
bb_3515,0.20330950617790222
bb_3530,0.23892202973365784
bb_354,0.4188383221626282
bb_3546,0.13709352910518646
bb_3560,0.40264570713043213
bb_3574,0.3118458390235901
bb_3592,0.2850688695907593
bb_3596,0.3155561089515686
bb_362,0.37455737590789795
bb_3629,0.3250559866428375
bb_3631,0.1461057960987091
bb_3640,0.41274333000183105
bb_3669,0.35800260305404663
bb_3685,0.38581734895706177
bb_3692,0.17355498671531677
bb_3702,0.27840787172317505
bb_3706,0.8962370753288269
bb_3708,0.2313401997089386
bb_3717,0.2894126772880554
bb_3732,0.2997758388519287
bb_3733,0.45977145433425903
bb_3775,0.2579842209815979
bb_3778,0.5332746505737305
bb_3795,0.315949022769928
bb_3805,0.16402509808540344
bb_3811,0.26072201132774353
bb_3814,0.4950951933860779
bb_3818,0.36408519744873047
bb_3822,0.35243427753448486
bb_3823,0.33578526973724365
bb_3834,0.35285502672195435
bb_3847,0.25550976395606995
bb_3851,0.1491316556930542
bb_3854,0.22879332304000854
bb_3870,0.2638798654079437
bb_3882,0.37445175647735596
bb_3892,0.2036878764629364
bb_3899,0.21896854043006897
bb_3900,0.357555091381073
bb_3905,0.4339161515235901
bb_3916,0.2497694194316864
bb_3944,0.2529788017272949
bb_3951,0.2510713040828705
bb_3952,0.22018185257911682
bb_3958,0.3399469554424286
bb_3969,0.25023093819618225
bb_3981,0.3309694528579712
bb_3986,0.24334007501602173
bb_3992,0.33285221457481384
bb_3998,0.3003757894039154
bb_40,0.23868277668952942
bb_4020,0.35277581214904785
bb_4025,0.17704901099205017
bb_4027,0.49627870321273804
bb_4028,0.38899362087249756
bb_403,0.38274818658828735
bb_4034,0.3079887628555298
bb_409,0.2548557221889496
bb_4128,0.22999536991119385
bb_4137,0.5977939367294312
bb_4142,0.2743672728538513
bb_4162,0.34818148612976074
bb_4168,0.3236863613128662
bb_418,0.24591884016990662
bb_4180,0.5858673453330994
bb_419,0.13744673132896423
bb_4193,0.29362761974334717
bb_4195,0.2174595296382904
bb_4204,0.3505314588546753
bb_4218,0.19818297028541565
bb_4223,0.5802310705184937
bb_4224,0.23351770639419556
bb_4230,0.2229650467634201
bb_4263,0.5077491998672485
bb_428,0.19198590517044067
bb_4287,0.3009334206581116
bb_4289,0.3785136342048645
bb_4299,0.23892277479171753
bb_4306,0.39477986097335815
bb_4319,0.7564319968223572
bb_4336,0.37954074144363403
bb_4341,0.20253324508666992
bb_4342,0.3725370764732361
bb_436,0.17672224342823029
bb_4368,0.47612547874450684
bb_437,0.8952723145484924
bb_4382,0.27135175466537476
bb_439,0.3290454149246216
bb_4415,0.110148124396801
bb_4422,0.44020169973373413
bb_4433,0.2432621568441391
bb_4438,0.48922955989837646
bb_4441,0.4124314785003662
bb_4458,0.40890806913375854
bb_4464,0.4578338861465454
bb_4519,0.5601783990859985
bb_4540,0.33324867486953735
bb_4543,0.0824790969491005
bb_455,0.2654802203178406
bb_4582,0.5249195694923401
bb_4587,0.6985264420509338
bb_4590,0.28638118505477905
bb_4598,0.3163546323776245
bb_4604,0.5608955025672913
bb_4623,0.2851390838623047
bb_4629,0.2848324775695801
bb_4640,0.4269750714302063
bb_4642,0.13004156947135925
bb_4648,0.18073758482933044
bb_4655,0.17887863516807556
bb_4656,0.40158796310424805
bb_4678,0.3235103487968445
bb_4688,0.3407723903656006
bb_4703,0.17887648940086365
bb_4705,0.30208808183670044
bb_4718,0.22988133132457733
bb_4735,0.3195032477378845
bb_4745,0.4760597348213196
bb_476,0.18317368626594543
bb_4768,0.4800010919570923
bb_4773,0.3212190866470337
bb_478,0.26711130142211914
bb_4796,0.3159494400024414
bb_4827,0.22244399785995483
bb_4832,0.32236719131469727
bb_4857,0.36288392543792725
bb_486,0.18643325567245483
bb_4861,0.483210027217865
bb_4865,0.21597817540168762
bb_487,0.10451898723840714
bb_4879,0.30944883823394775
bb_488,0.20871102809906006
bb_4887,0.28114646673202515
bb_4898,0.2784384787082672
bb_4900,0.3063645362854004
bb_4917,0.1831282079219818
bb_4921,0.32876282930374146
bb_4931,0.2239522784948349
bb_4937,0.2112063765525818
bb_4945,0.21045848727226257
bb_4965,0.7424640655517578
bb_497,0.2632918357849121
bb_5,0.4248563051223755
bb_500,0.46802645921707153
bb_5000,0.5055192112922668
bb_5013,0.16202369332313538
bb_5018,0.27021077275276184
bb_5035,0.2853052616119385
bb_5043,0.7704769372940063
bb_5050,0.285033255815506
bb_5062,0.16325339674949646
bb_5083,0.42238354682922363
bb_5087,0.36674362421035767
bb_5094,0.2414836883544922
bb_5100,0.2632734179496765
bb_5116,0.3156273365020752
bb_5125,0.6249162554740906
bb_5126,0.888773500919342
bb_5131,0.3872450292110443
bb_5147,0.30669164657592773
bb_5173,0.43536221981048584
bb_5182,0.3097314238548279
bb_5199,0.3681795597076416
bb_5220,0.3288923501968384
bb_5225,0.2822175621986389
bb_5241,0.3257541060447693
bb_5249,0.607083261013031
bb_526,0.16906696557998657
bb_5274,0.07188953459262848
bb_5285,0.25548994541168213
bb_5291,0.45786744356155396
bb_5302,0.1998336911201477
bb_5314,0.4050883650779724
bb_5317,0.49929213523864746
bb_5329,0.6105808615684509
bb_5330,0.8849578499794006
bb_5336,0.4777314066886902
bb_5340,0.28674226999282837
bb_5349,0.20979425311088562
bb_5364,0.16278380155563354
bb_5384,0.4771270751953125
bb_5406,0.2605454921722412
bb_5442,0.3535899817943573
bb_5443,0.40806829929351807
bb_5444,0.24420900642871857
bb_5472,0.39726439118385315
bb_5491,0.10542942583560944
bb_5497,0.3420040011405945
bb_5507,0.24458226561546326
bb_5529,0.3908025026321411
bb_5532,0.26448068022727966
bb_5540,0.29875507950782776
bb_5544,0.879919171333313
bb_5550,0.8308599591255188
bb_5556,0.16362029314041138
bb_5563,0.8021236062049866
bb_5566,0.5774121880531311
bb_5577,0.5530292391777039
bb_5613,0.337715744972229
bb_5624,0.270835280418396
bb_5625,0.2989901602268219
bb_563,0.4437214732170105
bb_5630,0.21564915776252747
bb_5633,0.5268674492835999
bb_5652,0.4972469210624695
bb_5653,0.3458431363105774
bb_5659,0.3219057321548462
bb_5660,0.39322006702423096
bb_568,0.27427786588668823
bb_5694,0.401600182056427
bb_5696,0.18240191042423248
bb_57,0.3037850856781006
bb_5700,0.5110020041465759
bb_5703,0.29233163595199585
bb_5704,0.1906261295080185
bb_5706,0.2433776557445526
bb_5713,0.3483086824417114
bb_5719,0.2836717367172241
bb_5721,0.49812591075897217
bb_5737,0.17495059967041016
bb_5740,0.12329494953155518
bb_5754,0.20370066165924072
bb_5774,0.40331119298934937
bb_5777,0.4891185760498047
bb_5803,0.1978990137577057
bb_5816,0.3882880210876465
bb_584,0.21747127175331116
bb_5844,0.8284980654716492
bb_5849,0.6738584637641907
bb_5852,0.3771953284740448
bb_5857,0.22899821400642395
bb_5861,0.28463083505630493
bb_5888,0.3076929450035095
bb_5892,0.3106914162635803
bb_5904,0.5524899363517761
bb_5924,0.3335818648338318
bb_5926,0.39178961515426636
bb_593,0.141078382730484
bb_5932,0.31785786151885986
bb_5945,0.309662401676178
bb_596,0.2559478282928467
bb_5972,0.7141206860542297
bb_5981,0.3483516275882721
bb_5986,0.27919596433639526
bb_6017,0.43870556354522705
bb_6022,0.46866458654403687
bb_6024,0.3131452202796936
bb_6033,0.19135095179080963
bb_604,0.28430652618408203
bb_6043,0.39684468507766724
bb_6046,0.5459348559379578
bb_6062,0.37324258685112
bb_6069,0.47620272636413574
bb_6092,0.8051990866661072
bb_6108,0.2561495900154114
bb_6114,0.7650715708732605
bb_6117,0.3459613621234894
bb_6124,0.39501118659973145
bb_614,0.46477562189102173
bb_6145,0.29449158906936646
bb_616,0.5596598982810974
bb_6162,0.4808332324028015
bb_6164,0.49867939949035645
bb_618,0.406599223613739
bb_6193,0.12021762877702713
bb_62,0.6836270689964294
bb_6206,0.5102103352546692
bb_6227,0.316647469997406
bb_6229,0.35892927646636963
bb_6235,0.34826770424842834
bb_6248,0.8190273642539978
bb_6249,0.5247212648391724
bb_6256,0.28257322311401367
bb_6266,0.45185166597366333
bb_6268,0.3052980303764343
bb_6282,0.23541797697544098
bb_6292,0.24636144936084747
bb_6297,0.428608238697052
bb_6314,0.18975093960762024
bb_6318,0.2900150418281555
bb_6324,0.34208834171295166
bb_6336,0.30835920572280884
bb_6347,0.21791872382164001
bb_6378,0.23944878578186035
bb_638,0.2661448121070862
bb_6382,0.8448638319969177
bb_6443,0.5100253820419312
bb_6461,0.3713682293891907
bb_6462,0.29816073179244995
bb_6465,0.3508145213127136
bb_6480,0.4158146381378174
bb_6487,0.31611567735671997
bb_6489,0.327578067779541
bb_6493,0.2047557830810547
bb_6520,0.13390636444091797
bb_6535,0.0984853208065033
bb_6583,0.2381225824356079
bb_6590,0.3386722505092621
bb_6592,0.500344455242157
bb_6612,0.4847939610481262
bb_6613,0.35021156072616577
bb_6630,0.3789810538291931
bb_6635,0.6587772369384766
bb_6646,0.18370994925498962
bb_6664,0.30346372723579407
bb_6668,0.43428152799606323
bb_6693,0.3865355849266052
bb_67,0.5081088542938232
bb_6701,0.08576016873121262
bb_6707,0.3950241208076477
bb_6729,0.11484824120998383
bb_6744,0.36822509765625
bb_6747,0.09319478273391724
bb_6754,0.15791469812393188
bb_6777,0.4056495428085327
bb_6792,0.4559524655342102
bb_684,0.2502610385417938
bb_6847,0.5399409532546997
bb_6849,0.5137721300125122
bb_6852,0.3415457010269165
bb_6860,0.35924986004829407
bb_6867,0.3779218792915344
bb_6875,0.31677764654159546
bb_6877,0.3900294899940491
bb_6881,0.3821467161178589
bb_6913,0.19713327288627625
bb_6943,0.28037229180336
bb_6957,0.30649495124816895
bb_6979,0.41080141067504883
bb_6992,0.8929411768913269
bb_6993,0.7934573292732239
bb_7027,0.4813205599784851
bb_7040,0.22707653045654297
bb_7054,0.24447749555110931
bb_7071,0.3806869387626648
bb_7094,0.2874875068664551
bb_7096,0.5020695328712463
bb_7107,0.2610904574394226
bb_7109,0.5294268131256104
bb_7130,0.4434266686439514
bb_7143,0.376823365688324
bb_7148,0.42628657817840576
bb_7149,0.4797341823577881
bb_7154,0.34854763746261597
bb_716,0.2898327112197876
bb_7161,0.7775573134422302
bb_7164,0.20432502031326294
bb_7174,0.3025849461555481
bb_7175,0.2842743396759033
bb_7188,0.45295238494873047
bb_7189,0.253010094165802
bb_7193,0.32771289348602295
bb_7194,0.19155199825763702
bb_7203,0.1662844568490982
bb_7221,0.25366681814193726
bb_7225,0.3925046920776367
bb_7262,0.1961546689271927
bb_7263,0.15163540840148926
bb_7278,0.46975260972976685
bb_7279,0.23506870865821838
bb_7282,0.440312922000885
bb_7289,0.4389556050300598
bb_7298,0.12231918424367905
bb_7353,0.2325412780046463
bb_7362,0.3107399344444275
bb_7364,0.3416575789451599
bb_7368,0.5255408883094788
bb_7375,0.16969652473926544
bb_7396,0.1811828315258026
bb_7399,0.2796781659126282
bb_740,0.33467838168144226
bb_7402,0.5124174952507019
bb_7406,0.3491640090942383
bb_7425,0.2601442039012909
bb_7429,0.16279776394367218
bb_743,0.3022860884666443
bb_7437,0.28363335132598877
bb_7440,0.596672534942627
bb_7450,0.27281463146209717
bb_7470,0.3902443051338196
bb_7480,0.3285548686981201
bb_7484,0.43258827924728394
bb_7499,0.35536837577819824
bb_751,0.33526936173439026
bb_7518,0.44599705934524536
bb_752,0.27569645643234253
bb_7529,0.2467104196548462
bb_7532,0.11747196316719055
bb_754,0.29354041814804077
bb_7549,0.21911020576953888
bb_7554,0.33541426062583923
bb_7576,0.2922781705856323
bb_7602,0.29025590419769287
bb_7608,0.4473516345024109
bb_7609,0.4594495892524719
bb_7675,0.22985894978046417
bb_7687,0.3481563329696655
bb_77,0.4143865704536438
bb_7700,0.38803666830062866
bb_7705,0.4229946732521057
bb_771,0.5888780355453491
bb_7724,0.4234578609466553
bb_7728,0.4115768074989319
bb_7730,0.1587657332420349
bb_7737,0.3122794032096863
bb_7738,0.18914014101028442
bb_7750,0.4285517930984497
bb_7756,0.2010570764541626
bb_7757,0.20010867714881897
bb_777,0.3225089907646179
bb_779,0.17979615926742554
bb_7795,0.323097288608551
bb_7801,0.3485543131828308
bb_7837,0.3170390725135803
bb_7844,0.6057445406913757
bb_7851,0.17576956748962402
bb_7860,0.37383854389190674
bb_7898,0.5013577342033386
bb_7899,0.25147104263305664
bb_7920,0.4060618281364441
bb_7930,0.4678077697753906
bb_7936,0.36771178245544434
bb_7939,0.11071459949016571
bb_7940,0.39147430658340454
bb_7955,0.5647872686386108
bb_7966,0.2177492380142212
bb_7968,0.42380088567733765
bb_7975,0.5107777714729309
bb_7976,0.4064357876777649
bb_7977,0.42973822355270386
bb_7979,0.5675470232963562
bb_7983,0.1393125057220459
bb_7993,0.2010776400566101
bb_7994,0.4067532420158386
bb_801,0.6436368227005005
bb_8041,0.38254207372665405
bb_8043,0.5026213526725769
bb_8050,0.33595773577690125
bb_8055,0.28652074933052063
bb_8058,0.3104107677936554
bb_8072,0.2246626317501068
bb_8079,0.51522296667099
bb_8084,0.6810402274131775
bb_8093,0.18813203275203705
bb_8096,0.2599712610244751
bb_810,0.5704044699668884
bb_8112,0.44824743270874023
bb_8142,0.30075180530548096
bb_8179,0.39234238862991333
bb_8190,0.23985224962234497
bb_8199,0.31567877531051636
bb_8203,0.33727049827575684
bb_8205,0.6818809509277344
bb_823,0.3182713985443115
bb_8232,0.2871893644332886
bb_8314,0.516291081905365
bb_8318,0.33333370089530945
bb_8330,0.41309869289398193
bb_8345,0.389920711517334
bb_8371,0.669274628162384
bb_84,0.4289786219596863
bb_8401,0.38889017701148987
bb_841,0.4245845675468445
bb_8426,0.3625916838645935
bb_8442,0.39488452672958374
bb_8443,0.3271494507789612
bb_8448,0.14823538064956665
bb_8453,0.2175656259059906
bb_8468,0.3865145146846771
bb_8470,0.29416903853416443
bb_8476,0.36658167839050293
bb_848,0.4899355173110962
bb_8494,0.46461522579193115
bb_8498,0.3109811246395111
bb_8507,0.37877219915390015
bb_8521,0.29428529739379883
bb_8522,0.36874741315841675
bb_854,0.6375675797462463
bb_8540,0.24957385659217834
bb_8563,0.32631295919418335
bb_8564,0.11228528618812561
bb_8585,0.25517573952674866
bb_8590,0.40289074182510376
bb_8625,0.9126933217048645
bb_8643,0.18662139773368835
bb_8649,0.21142488718032837
bb_8661,0.17276917397975922
bb_8676,0.32525259256362915
bb_8691,0.1553814709186554
bb_8713,0.3306700885295868
bb_8725,0.2580931782722473
bb_8732,0.3376461863517761
bb_8736,0.2729901671409607
bb_8750,0.33052945137023926
bb_8761,0.15500107407569885
bb_8771,0.25359201431274414
bb_8778,0.19817206263542175
bb_8783,0.17543548345565796
bb_879,0.360653281211853
bb_8792,0.3342345952987671
bb_8821,0.3150866627693176
bb_8828,0.3073600232601166
bb_8833,0.20122376084327698
bb_8857,0.23852881789207458
bb_8875,0.5562610626220703
bb_8881,0.2510693371295929
bb_8891,0.4697285294532776
bb_8893,0.34062743186950684
bb_89,0.8270872235298157
bb_890,0.39861321449279785
bb_8900,0.41841238737106323
bb_8909,0.6227825880050659
bb_8919,0.3766840100288391
bb_892,0.5049562454223633
bb_8929,0.2869997024536133
bb_8936,0.4176485538482666
bb_8948,0.5731202363967896
bb_896,0.3867185711860657
bb_8967,0.12468845397233963
bb_8977,0.5518338680267334
bb_8979,0.7010738253593445
bb_8989,0.34040331840515137
bb_9001,0.434531033039093
bb_9025,0.307583749294281
bb_907,0.4400917887687683
bb_9098,0.27503907680511475
bb_9101,0.37370550632476807
bb_9104,0.20209524035453796
bb_9108,0.566680908203125
bb_9110,0.32489848136901855
bb_9114,0.2575642764568329
bb_9117,0.14011241495609283
bb_912,0.4636458158493042
bb_9124,0.55110102891922
bb_9139,0.5028141140937805
bb_914,0.4717448353767395
bb_9141,0.37266451120376587
bb_9177,0.29761624336242676
bb_9184,0.5162522196769714
bb_9192,0.5159509181976318
bb_92,0.37447619438171387
bb_9204,0.30059927701950073
bb_9212,0.29307645559310913
bb_9218,0.29115206003189087
bb_9224,0.20018020272254944
bb_924,0.3235209584236145
bb_9251,0.3985674977302551
bb_9261,0.2720513641834259
bb_9267,0.23231534659862518
bb_927,0.24453938007354736
bb_9279,0.3299797773361206
bb_9298,0.5009625554084778
bb_9301,0.19786584377288818
bb_9307,0.23082372546195984
bb_9345,0.25992387533187866
bb_9353,0.2315802425146103
bb_9363,0.2281571626663208
bb_9369,0.5808209180831909
bb_9374,0.39978694915771484
bb_9376,0.32755666971206665
bb_9380,0.3302049934864044
bb_9390,0.3849889039993286
bb_9396,0.41708725690841675
bb_9398,0.1727551519870758
bb_9399,0.29139959812164307
bb_9418,0.5387049317359924
bb_9433,0.24089404940605164
bb_9448,0.26843881607055664
bb_9453,0.37854164838790894
bb_9463,0.16954325139522552
bb_9471,0.30434614419937134
bb_9499,0.5625256299972534
bb_951,0.3345049023628235
bb_954,0.3333956003189087
bb_9547,0.2868456244468689
bb_956,0.8012252449989319
bb_965,0.4408663511276245
bb_968,0.8285979628562927
bb_969,0.18319109082221985
bb_977,0.20995822548866272
bb_981,0.22881309688091278
bt_0,0.41303133964538574
bt_1,0.425915002822876
bt_1010,0.18773984909057617
bt_1014,0.2121553122997284
bt_1024,0.13216084241867065
bt_1029,0.3334392309188843
bt_1031,0.43992698192596436
bt_1032,0.18161994218826294
bt_1043,0.16948401927947998
bt_1047,0.30419665575027466
bt_105,0.311079204082489
bt_1060,0.48724156618118286
bt_1085,0.12357685714960098
bt_1086,0.5261943936347961
bt_1097,0.40267467498779297
bt_1101,0.3779853582382202
bt_1114,0.12387263029813766
bt_1131,0.28244519233703613
bt_1153,0.30867719650268555
bt_1157,0.18661434948444366
bt_1158,0.1869523674249649
bt_116,0.44493740797042847
bt_1181,0.9144040942192078
bt_1215,0.16193431615829468
bt_1218,0.3647181987762451
bt_1223,0.1190672218799591
bt_1232,0.17996852099895477
bt_1238,0.26965540647506714
bt_1255,0.1825796663761139
bt_1265,0.16916227340698242
bt_1268,0.3371722102165222
bt_1356,0.47407442331314087
bt_1361,0.3279344439506531
bt_1378,0.4713476896286011
bt_1383,0.19462749361991882
bt_1384,0.15341085195541382
bt_1394,0.3536491394042969
bt_1412,0.26459500193595886
bt_1418,0.3297576904296875
bt_1438,0.15705949068069458
bt_1441,0.16098645329475403
bt_1444,0.4134857654571533
bt_145,0.3285917639732361
bt_1466,0.27779513597488403
bt_1483,0.1687205731868744
bt_1484,0.23837438225746155
bt_1488,0.4006328582763672
bt_149,0.3407362103462219
bt_1509,0.2796573042869568
bt_153,0.2526203691959381
bt_1537,0.31312280893325806
bt_1538,0.16928201913833618
bt_1545,0.27430278062820435
bt_1568,0.2588329613208771
bt_1574,0.21333032846450806
bt_1587,0.16075506806373596
bt_159,0.21270251274108887
bt_1591,0.26388198137283325
bt_160,0.3786323666572571
bt_1604,0.35295432806015015
bt_1627,0.13880833983421326
bt_1644,0.14730139076709747
bt_1645,0.5434711575508118
bt_1653,0.24966907501220703
bt_1659,0.32335156202316284
bt_1662,0.30673593282699585
bt_1670,0.187694251537323
bt_1682,0.1569352149963379
bt_1690,0.1853572279214859
bt_1706,0.29159533977508545
bt_1708,0.44496220350265503
bt_1712,0.2436574548482895
bt_1718,0.3154953122138977
bt_1721,0.3045099973678589
bt_1722,0.24974378943443298
bt_1731,0.3084479570388794
bt_1759,0.2594391703605652
bt_1760,0.26328369975090027
bt_1773,0.4516292214393616
bt_1788,0.4272184371948242
bt_179,0.08644327521324158
bt_1805,0.20247796177864075
bt_1811,0.43009471893310547
bt_1814,0.3193929195404053
bt_1819,0.14795129001140594
bt_1833,0.3074503540992737
bt_1836,0.8341527581214905
bt_1839,0.35163408517837524
bt_1847,0.2660673260688782
bt_1854,0.1975303590297699
bt_1861,0.5387696027755737
bt_189,0.285913348197937
bt_1890,0.28191280364990234
bt_1896,0.4183696508407593
bt_1934,0.3587176203727722
bt_1942,0.28302231431007385
bt_1955,0.33832859992980957
bt_1963,0.25570815801620483
bt_1974,0.33734071254730225
bt_1978,0.2984079420566559
bt_1998,0.29211336374282837
bt_2025,0.35357463359832764
bt_2036,0.41425371170043945
bt_2047,0.36166703701019287
bt_2049,0.33660179376602173
bt_2064,0.41287732124328613
bt_2065,0.3762238621711731
bt_2066,0.6574810147285461
bt_2079,0.3966901898384094
bt_2087,0.5088352560997009
bt_2101,0.20793022215366364
bt_2104,0.40228158235549927
bt_2106,0.4081038236618042
bt_2111,0.5216021537780762
bt_212,0.3092772960662842
bt_2125,0.5014116764068604
bt_2132,0.3650304079055786
bt_2133,0.09700004756450653
bt_2137,0.34303614497184753
bt_2165,0.2967609167098999
bt_2178,0.18541401624679565
bt_2189,0.22585251927375793
bt_2207,0.47010093927383423
bt_2220,0.3356229066848755
bt_2235,0.42018717527389526
bt_2247,0.3099120855331421
bt_2248,0.6061989665031433
bt_226,0.259642630815506
bt_2266,0.20657053589820862
bt_2281,0.33897197246551514
bt_2284,0.28789204359054565
bt_2287,0.3610062599182129
bt_2301,0.1323969066143036
bt_2311,0.21373863518238068
bt_2314,0.2354513704776764
bt_2321,0.3944516181945801
